box_label,bag_label,cruise,date,location,haul_no,station,species,species_no,bongo,quantity,notes,inv_no,fish_no,length_mm,sex,TO
box#3_2015,SIA Hopkins Bag # 5 1505 leg 1 6/10/15,1505,6/14/15,NA,168,154,pacific sanddab,NA,NA,5,NA,inv51,NA,NA,NA,NA
box#3_2015,SIA Hopkins Bag # 5 1505 leg 1 6/10/15,1505,6/13/15,NA,165,162,california headlight fish,NA,NA,1,NA,inv51,NA,NA,NA,NA
box#3_2015,SIA Hopkins Bag # 5 1505 leg 1 6/10/15,1505,6/14/15,NA,168,154,blue lanternfish,NA,NA,1,NA,inv51,NA,NA,NA,NA
box#3_2015,SIA Hopkins Bag # 5 1505 leg 1 6/10/15,1505,6/13/15,NA,164,135,northern lampfish,NA,NA,5,NA,inv51,NA,NA,NA,NA
box#3_2015,SIA Hopkins Bag # 5 1505 leg 1 6/10/15,1505,6/13/15,NA,165,162,blue lanternfish,NA,NA,5,NA,inv51,NA,NA,NA,NA
box#3_2015,SIA Hopkins Bag # 5 1505 leg 1 6/10/15,1505,6/14/15,NA,168,154,hake,NA,NA,3,yoy,inv51,NA,NA,NA,NA
box#3_2015,SIA Hopkins Bag # 5 1505 leg 1 6/10/15,1505,6/14/15,NA,168,154,northern lampfish,NA,NA,5,NA,inv51,NA,NA,NA,NA
box#3_2015,SIA Hopkins Bag # 5 1505 leg 1 6/10/15,1505,6/11/15,NA,155,106,california headlight fish,NA,NA,5,NA,inv51,NA,NA,NA,NA
box#3_2015,SIA Hopkins Bag # 5 1505 leg 1 6/10/15,1505,6/13/15,NA,164,135,california headlight fish,NA,NA,5,station internal tags appears to b 134 but based on other samples its 135,inv51,NA,NA,NA,NA
box#3_2015,SIA Hopkins Bag # 5 1505 leg 1 6/10/15,1505,6/13/15,NA,164,135,blue lanternfish,NA,NA,2,NA,inv51,NA,NA,NA,NA
box#3_2015,SIA Hopkins Bag # 5 1505 leg 1 6/10/15,1505,6/13/15,NA,163,134,northern lampfish,NA,NA,2,NA,inv51,NA,NA,NA,NA
box#3_2015,SIA Hopkins Bag # 5 1505 leg 1 6/10/15,1505,6/11/15,NA,154,105,pacific sanddab,NA,NA,5,yoy,inv51,NA,NA,NA,NA
box#3_2015,SIA Hopkins Bag # 5 1505 leg 1 6/10/15,1505,6/11/15,NA,154,105,hake,NA,NA,5,yoy,inv51,NA,NA,NA,NA
box#3_2015,SIA Hopkins Bag # 5 1505 leg 1 6/10/15,1505,6/11/15,NA,154,105,california headlight fish,NA,NA,5,NA,inv51,NA,NA,NA,NA
box#3_2015,SIA Hopkins Bag # 5 1505 leg 1 6/10/15,1505,6/11/15,NA,154,105,northern lampfish,NA,NA,5,NA,inv51,NA,NA,NA,NA
box#3_2015,SIA Hopkins Bag # 5 1505 leg 1 6/10/15,1505,6/10/15,NA,153,104,blue lanternfish,NA,NA,1,NA,inv51,NA,NA,NA,NA
box#3_2015,SIA Hopkins Bag # 5 1505 leg 1 6/10/15,1505,6/10/15,NA,153,104,pacific sanddab,NA,NA,5,yoy,inv51,NA,NA,NA,NA
box#3_2015,SIA Hopkins Bag # 5 1505 leg 1 6/10/15,1505,6/10/15,NA,153,104,hake,NA,NA,5,yoy,inv51,NA,NA,NA,NA
box#3_2015,SIA Hopkins Bag # 5 1505 leg 1 6/10/15,1505,6/10/15,NA,153,104,northern lampfish,NA,NA,5,NA,inv51,NA,NA,NA,NA
box#3_2015,SIA Hopkins Bag # 5 1505 leg 1 6/10/15,1505,6/11/15,NA,155,106,northern lampfish,NA,NA,5,NA,inv51,NA,NA,NA,NA
box#3_2015,SIA Hopkins Bag # 5 1505 leg 1 6/10/15,1505,6/11/15,NA,155,106,blue lanternfish,NA,NA,4,NA,inv51,NA,NA,NA,NA
box#3_2015,SIA Hopkins Bag # 5 1505 leg 1 6/10/15,1505,6/11/15,NA,155,106,pacific sanddab,NA,NA,5,NA,inv51,NA,NA,NA,NA
box#3_2015,SIA Hopkins Bag # 5 1505 leg 1 6/10/15,1505,6/11/15,NA,155,106,hake,NA,NA,5,yoy,inv51,NA,NA,NA,NA
box#3_2015,SIA Hopkins Bag # 5 1505 leg 1 6/10/15,1505,6/12/15,NA,160,131,pacific sanddab,NA,NA,5,yoy,inv51,NA,NA,NA,NA
box#4_2016,Leg 2 Hopkins Isotope Bag1,1603,6/11/16,NA,139,NA,anchovy,NA,NA,12,"adults # approximate. Was alone in box, I added it to this bsg",inv52,NA,NA,NA,NA
box#4_2016,Leg 2 Hopkins Isotope Bag1,1603,5/24/16,NA,83,NA,krill,NA,NA,100,"labeled as ""euphausid""# is an estimate",inv52,NA,NA,NA,NA
box#4_2016,Leg 2 Hopkins Isotope Bag1,1603,5/30/16,NA,94,NA,krill,NA,NA,50,# estimated,inv52,NA,NA,NA,NA
box#4_2016,Leg 2 Hopkins Isotope Bag1,1603,5/29/16,NA,91,613,krill,NA,NA,50,"labeled as ""euphausid""# is an estimate",inv52,NA,NA,NA,NA
box#4_2016,Leg 2 Hopkins Isotope Bag1,1603,5/24/16,NA,83,453,pacific sanddab,NA,NA,2,NA,inv52,NA,NA,NA,NA
box#4_2016,Leg 2 Hopkins Isotope Bag1,1603,5/24/16,NA,83,NA,hake,NA,NA,5,yoy,inv52,NA,NA,NA,NA
box#4_2016,Leg 2 Hopkins Isotope Bag1,1603,6/4/16,NA,110,110,northern lampfish,NA,NA,3,NA,inv52,NA,NA,NA,NA
box#4_2016,Leg 2 Hopkins Isotope Bag1,1603,5/31/16,NA,96,171,pacific sanddab,NA,NA,1,yoy,inv52,NA,NA,NA,NA
box#4_2016,Leg 2 Hopkins Isotope Bag1,1603,5/28/16,NA,90,612,northern lampfish,NA,NA,5,NA,inv52,NA,NA,NA,NA
box#4_2016,Leg 2 Hopkins Isotope Bag1,1603,5/28/16,NA,90,612,krill,NA,NA,25,"labeled as ""euphausid""# is an estimate",inv52,NA,NA,NA,NA
box#4_2016,Leg 2 Hopkins Isotope Bag1,1603,5/27/16,NA,88,621,pacific sanddab,NA,NA,5,yoy,inv52,NA,NA,NA,NA
box#4_2016,Leg 2 Hopkins Isotope Bag1,1603,6/8/16,NA,128,495,medusafish,NA,NA,1,NA,inv52,NA,NA,NA,NA
box#4_2016,Leg 2 Hopkins Isotope Bag1,1603,6/6/16,NA,118,104,blue lanternfish,NA,NA,4,NA,inv52,NA,NA,NA,NA
box#4_2016,Leg 2 Hopkins Isotope Bag1,1603,6/6/16,NA,118,104,krill,NA,NA,25,# estimated,inv52,NA,NA,NA,NA
box#4_2016,Leg 2 Hopkins Isotope Bag1,1603,5/29/16,NA,91,613,blue lanternfish,NA,NA,1,NA,inv52,NA,NA,NA,NA
box#4_2016,Leg 2 Hopkins Isotope Bag1,1603,6/6/16,NA,118,104,myctophid,NA,NA,1,"labeled as ""other myctophid""",inv52,NA,NA,NA,NA
box#4_2016,Leg 2 Hopkins Isotope Bag1,1603,6/4/16,NA,112,212,blue lanternfish,NA,NA,1,NA,inv52,NA,NA,NA,NA
box#4_2016,Leg 2 Hopkins Isotope Bag1,1603,6/4/16,NA,112,212,pacific sanddab,NA,NA,3,NA,inv52,NA,NA,NA,NA
box#4_2016,Leg 2 Hopkins Isotope Bag1,1603,5/29/16,NA,91,NA,northern lampfish,NA,NA,5,NA,inv52,NA,NA,NA,NA
box#4_2016,Leg 2 Hopkins Isotope Bag1,1603,6/2/16,NA,102,NA,hake,NA,NA,4,yoy,inv52,NA,NA,NA,NA
box#4_2016,Leg 2 Hopkins Isotope Bag1,1603,6/4/16,NA,110,110,pacific sanddab,NA,NA,4,yoy,inv52,NA,NA,NA,NA
box#4_2016,Leg 2 Hopkins Isotope Bag1,1603,6/4/16,NA,111,211,northern lampfish,NA,NA,5,NA,inv52,NA,NA,NA,NA
box#4_2016,Leg 2 Hopkins Isotope Bag1,1603,6/4/16,NA,111,211,california headlight fish,NA,NA,4,NA,inv52,NA,NA,NA,NA
box#4_2016,Leg 2 Hopkins Isotope Bag1,1603,6/4/16,NA,111,211,blue lanternfish,NA,NA,5,NA,inv52,NA,NA,NA,NA
box#4_2016,Leg 2 Hopkins Isotope Bag1,1603,6/3/16,NA,109,109,blue lanternfish,NA,NA,5,NA,inv52,NA,NA,NA,NA
box#4_2016,Leg 2 Hopkins Isotope Bag1,1603,6/3/16,NA,109,109,california headlight fish,NA,NA,5,NA,inv52,NA,NA,NA,NA
box#4_2016,Leg 2 Hopkins Isotope Bag1,1603,6/2/16,NA,102,NA,krill,NA,NA,25,NA,inv52,NA,NA,NA,NA
box#4_2016,Leg 2 Hopkins Isotope Bag1,1603,5/31/16,NA,98,NA,california headlight fish,NA,NA,5,NA,inv52,NA,NA,NA,NA
box#4_2016,Leg 2 Hopkins Isotope Bag1,1603,5/31/16,NA,98,NA,pacific sanddab,NA,NA,5,NA,inv52,NA,NA,NA,NA
box#4_2016,Leg 2 Hopkins Isotope Bag1,1603,6/3/16,NA,107,NA,blue lanternfish,NA,NA,5,NA,inv52,NA,NA,NA,NA
box#4_2016,Leg 2 Hopkins Isotope Bag1,1603,6/2/16,NA,105,NA,northern lampfish,NA,NA,5,NA,inv52,NA,NA,NA,NA
box#4_2016,Leg 2 Hopkins Isotope Bag1,1603,5/31/16,NA,98,NA,blue lanternfish,NA,NA,5,NA,inv52,NA,NA,NA,NA
box#4_2016,Leg 2 Hopkins Isotope Bag1,1603,6/2/16,NA,101,NA,krill,NA,NA,10,"labeled ""euphausid""",inv52,NA,NA,NA,NA
box#4_2016,Leg 2 Hopkins Isotope Bag1,1603,6/3/16,NA,107,NA,california headlight fish,NA,NA,5,"labeled ""headlight fish""",inv52,NA,NA,NA,NA
box#4_2016,Leg 2 Hopkins Isotope Bag1,1603,6/3/16,NA,107,NA,northern lampfish,NA,NA,5,NA,inv52,NA,NA,NA,NA
box#4_2016,Leg 2 Hopkins Isotope Bag1,1603,5/28/16,NA,90,612,market squid,NA,NA,5,NA,inv52,NA,NA,NA,NA
box#4_2016,Leg 2 Hopkins Isotope Bag1,1603,6/6/16,NA,118,NA,california headlight fish,NA,NA,5,NA,inv52,NA,NA,NA,NA
box#4_2016,Leg 2 Hopkins Isotope Bag1,1603,5/28/16,NA,90,NA,hake,NA,NA,4,adult tails,inv52,NA,NA,NA,NA
box#4_2016,Leg 2 Hopkins Isotope Bag1,1603,6/4/16,NA,110,110,blue lanternfish,NA,NA,4,NA,inv52,NA,NA,NA,NA
box#4_2016,Leg 2 Hopkins Isotope Bag1,1603,6/7/16,NA,122,442,blue lanternfish,NA,NA,5,NA,inv52,NA,NA,NA,NA
box#4_2016,Leg 2 Hopkins Isotope Bag1,1603,5/25/16,NA,87,473,northern lampfish,NA,NA,5,NA,inv52,NA,NA,NA,NA
box#4_2016,Leg 2 Hopkins Isotope Bag1,1603,5/27/16,NA,88,621,market squid,NA,NA,3,NA,inv52,NA,NA,NA,NA
box#4_2016,Leg 2 Hopkins Isotope Bag1,1603,6/2/16,NA,103,NA,pacific sanddab,NA,NA,3,NA,inv52,NA,NA,NA,NA
box#4_2016,Leg 2 Hopkins Isotope Bag1,1603,5/25/16,NA,84,454,blue lanternfish,NA,NA,5,NA,inv52,NA,NA,NA,NA
box#4_2016,Leg 2 Hopkins Isotope Bag1,1603,5/29/16,NA,91,613,pacific sanddab,NA,NA,3,NA,inv52,NA,NA,NA,NA
box#4_2016,Leg 2 Hopkins Isotope Bag1,1603,6/1/16,NA,99,NA,pacific sanddab,NA,NA,5,yoy,inv52,NA,NA,NA,NA
box#4_2016,Leg 2 Hopkins Isotope Bag1,1603,5/27/16,NA,88,621,krill,NA,NA,15,NA,inv52,NA,NA,NA,NA
box#4_2016,Leg 2 Hopkins Isotope Bag1,1603,5/25/16,NA,84,454,california headlight fish,NA,NA,5,NA,inv52,NA,NA,NA,NA
box#4_2016,Leg 2 Hopkins Isotope Bag1,1603,5/31/16,NA,98,NA,northern lampfish,NA,NA,5,NA,inv52,NA,NA,NA,NA
box#4_2016,Leg 2 Hopkins Isotope Bag1,1603,5/25/16,NA,84,454,northern lampfish,NA,NA,5,NA,inv52,NA,NA,NA,NA
box#4_2016,Leg 2 Hopkins Isotope Bag1,1603,5/25/16,NA,84,NA,hake,NA,NA,4,yoy,inv52,NA,NA,NA,NA
box#4_2016,Leg 2 Hopkins Isotope Bag1,1603,5/25/16,NA,87,473,hake,NA,NA,5,yoy,inv52,NA,NA,NA,NA
box#4_2016,Leg 2 Hopkins Isotope Bag1,1603,5/25/16,NA,87,473,pacific sanddab,NA,NA,5,yoy,inv52,NA,NA,NA,NA
box#4_2016,Leg 2 Hopkins Isotope Bag1,1603,5/25/16,NA,87,473,krill,NA,NA,100,NA,inv52,NA,NA,NA,NA
box#4_2016,Leg 2 Hopkins Isotope Bag1,1603,5/25/16,NA,87,NA,hake,NA,NA,4,adult tails,inv52,NA,NA,NA,NA
box#4_2016,Leg 2 Hopkins Isotope Bag1,1603,5/31/16,NA,97,174,california headlight fish,NA,NA,3,"labeled ""headlight fish""",inv52,NA,NA,NA,NA
box#4_2016,Leg 2 Hopkins Isotope Bag1,1603,5/31/16,NA,96,171,hake,NA,NA,2,yoy,inv52,NA,NA,NA,NA
box#4_2016,Leg 2 Hopkins Isotope Bag1,1603,6/3/16,NA,106,NA,california headlight fish,NA,NA,5,NA,inv52,NA,NA,NA,NA
box#4_2016,Leg 2 Hopkins Isotope Bag1,1603,6/4/16,NA,110,110,california headlight fish,NA,NA,5,"labeled ""headlight fish""",inv52,NA,NA,NA,NA
box#4_2016,Leg 2 Hopkins Isotope Bag1,1603,5/31/16,NA,97,NA,pacific sanddab,NA,NA,1,yoy,inv52,NA,NA,NA,NA
box#4_2016,Leg 2 Hopkins Isotope Bag1,1603,5/31/16,NA,96,171,northern lampfish,NA,NA,5,NA,inv52,NA,NA,NA,NA
box#4_2016,Leg 2 Hopkins Isotope Bag1,1603,5/29/16,NA,91,613,hake,NA,NA,5,yoy,inv52,NA,NA,NA,NA
box#4_2016,Leg 2 Hopkins Isotope Bag1,1603,5/29/16,NA,NA,461,shortbelly rockfish,NA,NA,5,yoy,inv52,NA,NA,NA,NA
box#4_2016,Leg 2 Hopkins Isotope Bag1,1603,5/31/16,NA,96,171,krill,NA,NA,25,NA,inv52,NA,NA,NA,NA
box#4_2016,Leg 2 Hopkins Isotope Bag1,1603,5/28/16,NA,90,612,hake,NA,NA,4,yoy,inv52,NA,NA,NA,NA
box#4_2016,Leg 2 Hopkins Isotope Bag1,1603,6/4/16,NA,112,212,krill,NA,NA,50,NA,inv52,NA,NA,NA,NA
box#4_2016,Leg 2 Hopkins Isotope Bag1,1603,6/6/16,NA,118,104,northern lampfish,NA,NA,4,NA,inv52,NA,NA,NA,NA
box#4_2016,Leg 2 Hopkins Isotope Bag1,1603,6/7/16,NA,124,445,pacific sanddab,NA,NA,1,NA,inv52,NA,NA,NA,NA
box#4_2016,Leg 2 Hopkins Isotope Bag1,1603,6/7/16,NA,122,442,northern lampfish,NA,NA,4,NA,inv52,NA,NA,NA,NA
box#4_2016,Leg 2 Hopkins Isotope Bag1,1603,5/28/16,NA,90,612,pacific sanddab,NA,NA,5,NA,inv52,NA,NA,NA,NA
box#4_2016,Leg 2 Hopkins Isotope Bag1,1603,6/6/16,NA,119,NA,krill,NA,NA,25,NA,inv52,NA,NA,NA,NA
box#4_2016,Leg 2 Hopkins Isotope Bag1,1603,6/1/16,NA,100,NA,market squid,NA,NA,5,NA,inv52,NA,NA,NA,NA
box#4_2016,Leg 2 Hopkins Isotope Bag1,1603,6/5/16,NA,116,101,market squid,NA,NA,5,NA,inv52,NA,NA,NA,NA
box#4_2016,Hopkins stable isotope 1603 leg 1 4/26/16,1603,5/6/16,NA,31,NA,krill,NA,NA,50,NA,inv53,NA,NA,NA,NA
box#4_2016,Hopkins stable isotope 1603 leg 1 4/26/16,1603,5/7/16,NA,32,443,krill,NA,NA,50,NA,inv53,NA,NA,NA,NA
box#4_2016,Hopkins stable isotope 1603 leg 1 4/26/16,1603,5/6/16,NA,29,NA,blue lanternfish,NA,NA,5,NA,inv53,NA,NA,NA,NA
box#4_2016,Hopkins stable isotope 1603 leg 1 4/26/16,1603,5/6/16,NA,29,NA,california headlight fish,NA,NA,5,NA,inv53,NA,NA,NA,NA
box#4_2016,Hopkins stable isotope 1603 leg 1 4/26/16,1603,5/7/16,NA,33,NA,california headlight fish,NA,NA,5,NA,inv53,NA,NA,NA,NA
box#4_2016,Hopkins stable isotope 1603 leg 1 4/26/16,1603,5/7/16,NA,33,NA,northern lampfish,NA,NA,5,NA,inv53,NA,NA,NA,NA
box#4_2016,Hopkins stable isotope 1603 leg 1 4/26/16,1603,5/5/16,NA,26,NA,pacific sanddab,NA,NA,5,NA,inv53,NA,NA,NA,NA
box#4_2016,Hopkins stable isotope 1603 leg 1 4/26/16,1603,5/4/16,NA,23,133,pacific sanddab,NA,NA,5,yoy,inv53,NA,NA,NA,NA
box#4_2016,Hopkins stable isotope 1603 leg 1 4/26/16,1603,5/6/16,NA,31,NA,hake,NA,NA,5,yoy,inv53,NA,NA,NA,NA
box#4_2016,Hopkins stable isotope 1603 leg 1 4/26/16,1603,5/4/16,NA,20,NA,northern lampfish,NA,NA,3,NA,inv53,NA,NA,NA,NA
box#4_2016,Hopkins stable isotope 1603 leg 1 4/26/16,1603,5/3/16,NA,16,NA,california headlight fish,NA,NA,2,NA,inv53,NA,NA,NA,NA
box#4_2016,Hopkins stable isotope 1603 leg 1 4/26/16,1603,5/6/16,NA,30,441,hake,NA,NA,1,NA,inv53,NA,NA,NA,NA
box#4_2016,Hopkins stable isotope 1603 leg 1 4/26/16,1603,5/12/16,NA,52,NA,pacific sanddab,NA,NA,1,NA,inv53,NA,NA,NA,NA
box#4_2016,Hopkins stable isotope 1603 leg 1 4/26/16,1603,5/5/16,NA,25,NA,blue lanternfish,NA,NA,5,NA,inv53,NA,NA,NA,NA
box#4_2016,Hopkins stable isotope 1603 leg 1 4/26/16,1603,5/7/16,NA,32,443,northern lampfish,NA,NA,5,NA,inv53,NA,NA,NA,NA
box#4_2016,Hopkins stable isotope 1603 leg 1 4/26/16,1603,5/6/16,NA,30,441,pacific sanddab,NA,NA,5,yoy,inv53,NA,NA,NA,NA
box#4_2016,Hopkins stable isotope 1603 leg 1 4/26/16,1603,5/5/16,NA,25,NA,california headlight fish,NA,NA,labeled as headlight,NA,inv53,NA,NA,NA,NA
box#4_2016,Hopkins stable isotope 1603 leg 1 4/26/16,1603,4/28/16,NA,4,NA,northern lampfish,NA,NA,5,NA,inv53,NA,NA,NA,NA
box#4_2016,Hopkins stable isotope 1603 leg 1 4/26/16,1603,5/5/16,NA,25,NA,hake,NA,NA,4,yoy,inv53,NA,NA,NA,NA
box#4_2016,Hopkins stable isotope 1603 leg 1 4/26/16,1603,5/5/16,NA,25,NA,krill,NA,NA,25,NA,inv53,NA,NA,NA,NA
box#4_2016,Hopkins stable isotope 1603 leg 1 4/26/16,1603,5/7/16,NA,32,443,pacific sanddab,NA,NA,5,yoy,inv53,NA,NA,NA,NA
box#4_2016,Hopkins stable isotope 1603 leg 1 4/26/16,1603,5/5/16,NA,26,NA,krill,NA,NA,50,NA,inv53,NA,NA,NA,NA
box#4_2016,Hopkins stable isotope 1603 leg 1 4/26/16,1603,5/6/16,NA,31,NA,pacific sanddab,NA,NA,5,yoy,inv53,NA,NA,NA,NA
box#4_2016,Hopkins stable isotope 1603 leg 1 4/26/16,1603,5/7/16,NA,35,422,northern lampfish,NA,NA,5,NA,inv53,NA,NA,NA,NA
box#4_2016,Hopkins stable isotope 1603 leg 1 4/26/16,1603,5/7/16,NA,33,NA,blue lanternfish,NA,NA,5,NA,inv53,NA,NA,NA,NA
box#4_2016,Hopkins stable isotope 1603 leg 1 4/26/16,1603,5/12/16,NA,52,NA,krill,NA,NA,25,"labeled ""euphausid"" MBARI",inv53,NA,NA,NA,NA
box#4_2016,Hopkins stable isotope 1603 leg 1 4/26/16,1603,5/12/16,NA,52,NA,krill,NA,NA,50,"labeled ""euphausid"" HMS",inv53,NA,NA,NA,NA
box#4_2016,Hopkins stable isotope 1603 leg 1 4/26/16,1603,5/6/16,NA,30,441,krill,NA,NA,50,NA,inv53,NA,NA,NA,NA
box#4_2016,Hopkins stable isotope 1603 leg 1 4/26/16,1603,5/6/16,NA,30,441,market squid,NA,NA,5,NA,inv53,NA,NA,NA,NA
box#4_2016,Hopkins stable isotope 1603 leg 1 4/26/16,1603,5/6/16,NA,29,NA,northern lampfish,NA,NA,5,NA,inv53,NA,NA,NA,NA
box#4_2016,Hopkins stable isotope 1603 leg 1 4/26/16,1603,5/6/16,NA,28,NA,pacific sanddab,NA,NA,5,NA,inv53,NA,NA,NA,NA
box#4_2016,Hopkins stable isotope 1603 leg 1 4/26/16,1603,5/6/16,NA,28,NA,hake,NA,NA,5,yoy,inv53,NA,NA,NA,NA
box#4_2016,Hopkins stable isotope 1603 leg 1 4/26/16,1603,5/8/16,NA,38,NA,market squid,NA,NA,5,NA,inv53,NA,NA,NA,NA
box#4_2016,Hopkins stable isotope 1603 leg 1 4/26/16,1603,5/3/16,NA,16,NA,blue lanternfish,NA,NA,5,NA,inv53,NA,NA,NA,NA
box#4_2016,Hopkins stable isotope 1603 leg 1 4/26/16,1603,5/7/16,NA,32,443,blue lanternfish,NA,NA,5,NA,inv53,NA,NA,NA,NA
box#4_2016,Hopkins stable isotope 1603 leg 1 4/26/16,1603,5/3/16,NA,16,NA,krill,NA,NA,25,labeled euphausids,inv53,NA,NA,NA,NA
box#4_2016,Hopkins stable isotope 1603 leg 1 4/26/16,1603,5/5/16,NA,24,NA,blue lanternfish,NA,NA,3,NA,inv53,NA,NA,NA,NA
box#4_2016,Hopkins stable isotope 1603 leg 1 4/26/16,1603,4/29/16,NA,8,NA,krill,NA,NA,25,euphausids,inv53,NA,NA,NA,NA
box#4_2016,Hopkins stable isotope 1603 leg 1 4/26/16,1603,5/5/16,NA,27,125,pacific sanddab,NA,NA,2,yoy,inv53,NA,NA,NA,NA
box#4_2016,Hopkins stable isotope 1603 leg 1 4/26/16,1603,5/5/16,NA,27,NA,krill,NA,NA,25,NA,inv53,NA,NA,NA,NA
box#4_2016,Hopkins stable isotope 1603 leg 1 4/26/16,1603,5/5/16,NA,27,125,hake,NA,NA,4,yoy,inv53,NA,NA,NA,NA
box#4_2016,Hopkins stable isotope 1603 leg 1 4/26/16,1603,5/5/16,NA,25,NA,northern lampfish,NA,NA,5,NA,inv53,NA,NA,NA,NA
box#4_2016,Hopkins stable isotope 1603 leg 1 4/26/16,1603,5/5/16,NA,24,NA,pacific sanddab,NA,NA,5,yoy,inv53,NA,NA,NA,NA
box#4_2016,Hopkins stable isotope 1603 leg 1 4/26/16,1603,5/3/16,NA,115,NA,blue lanternfish,NA,NA,5,NA,inv53,NA,NA,NA,NA
box#4_2016,Hopkins stable isotope 1603 leg 1 4/26/16,1603,5/4/16,NA,23,133,hake,NA,NA,5,yoy,inv53,NA,NA,NA,NA
box#4_2016,Hopkins stable isotope 1603 leg 1 4/26/16,1603,4/28/16,NA,4,NA,pacific sanddab,NA,NA,5,yoy,inv53,NA,NA,NA,NA
box#4_2016,Hopkins stable isotope 1603 leg 1 4/26/16,1603,5/3/16,NA,15,NA,northern lampfish,NA,NA,2,NA,inv53,NA,NA,NA,NA
box#4_2016,Hopkins stable isotope 1603 leg 1 4/26/16,1603,5/3/16,NA,17,NA,northern lampfish,NA,NA,1,NA,inv53,NA,NA,NA,NA
box#4_2016,Hopkins stable isotope 1603 leg 1 4/26/16,1603,5/4/16,NA,20,NA,krill,NA,NA,10,NA,inv53,NA,NA,NA,NA
box#4_2016,Hopkins stable isotope 1603 leg 1 4/26/16,1603,5/3/16,NA,18,NA,hake,NA,NA,3,NA,inv53,NA,NA,NA,NA
box#4_2016,Hopkins stable isotope 1603 leg 1 4/26/16,1603,4/28/16,NA,4,NA,market squid,NA,NA,5,NA,inv53,NA,NA,NA,NA
box#4_2016,Hopkins stable isotope 1603 leg 1 4/26/16,1603,5/4/16,NA,20,NA,hake,NA,NA,5,yoy,inv53,NA,NA,NA,NA
box#4_2016,Hopkins stable isotope 1603 leg 1 4/26/16,1603,4/29/16,NA,8,NA,pacific sanddab,NA,NA,2,NA,inv53,NA,NA,NA,NA
box#4_2016,Hopkins stable isotope 1603 leg 1 4/26/16,1603,5/5/16,NA,24,NA,northern lampfish,NA,NA,5,NA,inv53,NA,NA,NA,NA
box#4_2016,Hopkins stable isotope 1603 leg 1 4/26/16,1603,5/4/16,NA,19,156,pacific sanddab,NA,NA,2,yoy,inv53,NA,NA,NA,NA
